Country,CustomerName,DealCategory,Order Year,Products,SalesCategory,OrderDate,Sales (bin),Ordernumber, Sales ,Addressline1,Addressline2,City,Contactfirstname,Contactlastname,Customer,CustomerGroup,CustomerName (copy),Date,DealSize,Month,Month ,Msrp,Order Quarter,Orderlinenumber,OrderQuantity,Phone,Postalcode,Productcode,Quarter,Quarter (Sheet11),State,Status,Territory,UnitPrice,Year,Year (Sheet11),ZeroIfNull-OrderQuantity
US,Walmart,Medium,2019,Outdoor furniture,Outdoor furniture,04-01-2020,$0.01M,10142," 2,400 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Walmart,1,Walmart,04-01-2020,Medium,January,1,143,Q1,15,24,4155551450,97562,S18_4027,1,Q1,Florida,Shipped,NA,100,2019,2019,24
US,Home Depot,Medium,2019,TV & media furniture,TV & media furniture,09-09-2021,$0.01M,10146," 2,900 ",2440 Pompton St.,,Glendale,Dan,Lewis,Home Depot,1,Home Depot,09-09-2021,Medium,September,9,148,Q3,1,29,2035554407,97561,S18_4721,3,Q3,Texas,Shipped,NA,100,2019,2019,29
US,Lowes,Medium,2020,Cafe furniture,Cafe furniture,20-03-2021,$0.01M,10147," 3,700 ",7825 Douglas Av.,,Brickhaven,Allen,Nelson,Lowes,1,Lowes,20-03-2021,Medium,March,3,146,Q1,9,37,6175558555,58339,S18_3482,1,Q1,Georgia,Shipped,NA,100,2020,2020,37
US,IKEA,Medium,2021,Bookcases & shelving units,Bookcases & shelving units,30-03-2021,$0.00M,10147," 3,097 ",7825 Douglas Av.,,Brickhaven,Allen,Nelson,IKEA,1,IKEA,30-03-2021,Medium,March,3,80,Q1,10,36,6175558555,58339,S18_3278,1,Q1,California,Shipped,NA,86.04,2021,2021,36
US,IKEA,Medium,2020,Chairs,Chairs,17-08-2021,$0.00M,10135," 4,224 ",5677 Strong St.,,San Rafael,Valarie,Nelson,IKEA,1,IKEA,17-08-2021,Medium,August,8,81,Q3,15,44,4155551450,97562,S50_4713,3,Q3,New York,Shipped,NA,96,2020,2020,44
US,Home Depot,Medium,2021,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",05-05-2019,$0.01M,10145," 3,092 ",78934 Hillside Dr.,,Pasadena,Julie,Young,Home Depot,1,Home Depot,05-05-2019,Medium,May,5,81,Q2,2,38,6265557265,90003,S50_4713,2,Q2,Georgia,Shipped,NA,81.36,2021,2021,38
US,Home Depot,Medium,2021,Cabinets & cupboards,Cabinets & cupboards,02-03-2019,$0.00M,10145," 2,700 ",78934 Hillside Dr.,,Pasadena,Julie,Young,Home Depot,1,Home Depot,02-03-2019,Medium,March,3,102,Q1,4,27,6265557265,90003,S32_4485,1,Q1,New York,Shipped,NA,100,2021,2021,27
US,Walmart,Medium,2021,Bookcases & shelving units,Bookcases & shelving units,06-07-2020,$0.01M,10145," 4,119 ",78934 Hillside Dr.,,Pasadena,Julie,Young,Walmart,1,Walmart,06-07-2020,Medium,July,7,112,Q3,7,43,6265557265,90003,S24_1578,3,Q3,California,Shipped,NA,95.8,2021,2021,43
US,Home Depot,Medium,2020,Wardrobes,Wardrobes,26-04-2021,$0.01M,10145," 3,902 ",78934 Hillside Dr.,,Pasadena,Julie,Young,Home Depot,1,Home Depot,26-04-2021,Medium,April,4,76,Q2,11,47,6265557265,90003,S24_2000,2,Q2,Washington,Shipped,NA,83.03,2020,2020,47
US,Home Depot,Medium,2021,Trolleys,Trolleys,02-08-2021,$0.00M,10145," 3,099 ",78934 Hillside Dr.,,Pasadena,Julie,Young,Home Depot,1,Home Depot,02-08-2021,Medium,August,8,99,Q3,12,33,6265557265,90003,S32_1374,3,Q3,Washington,Shipped,NA,93.9,2021,2021,33
US,Walmart,Medium,2020,Tables & desks,Tables & desks,16-02-2019,$0.00M,10146," 3,156 ",2440 Pompton St.,,Glendale,Dan,Lewis,Walmart,1,Walmart,16-02-2019,Medium,February,2,62,Q1,2,47,2035554407,97561,S18_3782,1,Q1,New Jersey,Shipped,NA,67.14,2020,2020,47
US,Menards,Medium,2021,Bar furniture,Bar furniture,12-08-2020,$0.01M,10145," 3,502 ",78934 Hillside Dr.,,Pasadena,Julie,Young,Menards,1,Menards,12-08-2020,Medium,August,8,109,Q3,16,40,6265557265,90003,S24_1785,3,Q3,Illinois,Shipped,NA,87.54,2021,2021,40
US,IKEA,Medium,2019,Cafe furniture,Cafe furniture,06-01-2020,$0.01M,10143," 3,600 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,IKEA,1,IKEA,06-01-2020,Medium,January,1,91,Q1,2,36,5085559555,50553,S700_1691,1,Q1,New York,Shipped,NA,100,2019,2019,36
US,Menards,Medium,2019,Nursery furniture,Nursery furniture,25-04-2020,$0.00M,10142," 3,246 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Menards,1,Menards,25-04-2020,Medium,April,4,99,Q2,4,38,4155551450,97562,S700_3962,2,Q2,Florida,Shipped,NA,85.41,2019,2019,38
US,Walmart,Medium,2019,Outdoor furniture,Outdoor furniture,05-07-2020,$0.00M,10142," 3,300 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Walmart,1,Walmart,05-07-2020,Medium,July,7,122,Q3,6,33,4155551450,97562,S24_2011,3,Q3,Illinois,Shipped,NA,100,2019,2019,33
US,Menards,Medium,2019,Clocks,Clocks,14-10-2019,$0.00M,10142," 3,612 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Menards,1,Menards,14-10-2019,Medium,October,10,86,Q4,9,43,4155551450,97562,S700_1938,4,Q4,Massachusetts,Shipped,NA,84.01,2019,2019,43
US,IKEA,Medium,2021,Beds,Beds,29-08-2019,$0.00M,10142," 3,132 ",5677 Strong St.,,San Rafael,Valarie,Nelson,IKEA,1,IKEA,29-08-2019,Medium,August,8,62,Q3,16,42,4155551450,97562,S32_3207,3,Q3,Texas,Shipped,NA,74.57,2021,2021,42
US,IKEA,Medium,2020,Children's furniture,Children's furniture,14-11-2019,$0.01M,10140," 4,700 ",9408 Furth Circle,,Burlingame,Juri,Hirano,IKEA,1,IKEA,14-11-2019,Medium,November,11,127,Q4,1,47,6505556809,94217,S24_2300,4,Q4,New York,Shipped,NA,100,2020,2020,47
US,Lowes,Medium,2019,Outdoor furniture,Outdoor furniture,17-06-2021,$0.01M,10140," 4,000 ",9408 Furth Circle,,Burlingame,Juri,Hirano,Lowes,1,Lowes,17-06-2021,Medium,June,6,121,Q2,5,40,6505556809,94217,S18_4600,2,Q2,Colorado,Shipped,NA,100,2019,2019,40
US,Walmart,Medium,2021,Cabinets & cupboards,Cabinets & cupboards,23-09-2020,$0.00M,10142," 4,814 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Walmart,1,Walmart,23-09-2020,Medium,September,9,88,Q3,1,49,4155551450,97562,S24_3151,3,Q3,Texas,Shipped,NA,98.25,2021,2021,49
US,Menards,Medium,2021,Cabinets & cupboards,Cabinets & cupboards,06-09-2020,$0.00M,10143," 3,400 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Menards,1,Menards,06-09-2020,Medium,September,9,105,Q3,12,34,5085559555,50553,S18_3856,3,Q3,Arizona,Shipped,NA,100,2021,2021,34
US,Home Depot,Medium,2020,Cafe furniture,Cafe furniture,26-04-2019,$0.01M,10149," 3,959 ",2793 Furth Circle,,Brisbane,Sue,Taylor,Home Depot,1,Home Depot,26-04-2019,Medium,April,4,99,Q2,2,42,4155554312,94217,S18_3320,2,Q2,Georgia,Shipped,NA,94.25,2020,2020,42
US,Lowes,Small,2020,Room dividers,Room dividers,12-12-2020,$0.01M,10152," 2,300 ",31 Duncan St. West End,,South Brisbane,Tony,Calaghan,Lowes,1,Lowes,12-12-2020,Small,December,12,118,Q4,3,23,61-7-3844-6555,4101,S24_4048,4,Q4,New Jersey,Shipped,APAC,100,2020,2020,23
US,Home Depot,Small,2021,Sofas & armchairs,Sofas & armchairs,15-07-2020,$0.00M,10152," 1,633 ",31 Duncan St. West End,,South Brisbane,Tony,Calaghan,Home Depot,1,Home Depot,15-07-2020,Small,July,7,57,Q3,4,25,61-7-3844-6555,4101,S24_1444,3,Q3,Arizona,Shipped,APAC,65.31,2021,2021,25
US,Menards,Small,2019,Sofas & armchairs,Sofas & armchairs,30-06-2021,$0.01M,10148," 2,356 ",201 Miller Street,Level 15,North Sydney,Anna,O'Hara,Menards,1,Menards,30-06-2021,Small,June,6,71,Q2,2,29,02 9936 8555,2060,S18_4933,2,Q2,New Jersey,Shipped,APAC,81.25,2019,2019,29
US,Menards,Small,2019,Chairs,Chairs,12-06-2020,$0.00M,10148," 1,546 ",201 Miller Street,Level 15,North Sydney,Anna,O'Hara,Menards,1,Menards,12-06-2020,Small,June,6,90,Q2,4,21,02 9936 8555,2060,S24_2766,2,Q2,Pennsylvania,Shipped,APAC,73.6,2019,2019,21
US,Home Depot,Small,2021,Bookcases & shelving units,Bookcases & shelving units,12-11-2020,$0.01M,10148," 2,282 ",201 Miller Street,Level 15,North Sydney,Anna,O'Hara,Home Depot,1,Home Depot,12-11-2020,Small,November,11,85,Q4,5,31,02 9936 8555,2060,S24_3191,4,Q4,New York,Shipped,APAC,73.62,2021,2021,31
US,Menards,Small,2020,Bar furniture,Bar furniture,03-10-2020,$0.01M,10148," 1,507 ",201 Miller Street,Level 15,North Sydney,Anna,O'Hara,Menards,1,Menards,03-10-2020,Small,October,10,73,Q4,6,25,02 9936 8555,2060,S24_1046,4,Q4,Arizona,Shipped,APAC,60.26,2020,2020,25
US,IKEA,Small,2021,Cafe furniture,Cafe furniture,16-01-2019,$0.00M,10148," 2,672 ",201 Miller Street,Level 15,North Sydney,Anna,O'Hara,IKEA,1,IKEA,16-01-2019,Small,January,1,50,Q1,8,47,02 9936 8555,2060,S24_1628,1,Q1,Pennsylvania,Shipped,APAC,56.85,2021,2021,47
US,IKEA,Small,2021,TV & media furniture,TV & media furniture,16-08-2021,$0.01M,10152," 1,681 ",31 Duncan St. West End,,South Brisbane,Tony,Calaghan,IKEA,1,IKEA,16-08-2021,Small,August,8,62,Q3,2,33,61-7-3844-6555,4101,S32_3207,3,Q3,Colorado,Shipped,APAC,50.95,2021,2021,33
US,Lowes,Small,2019,Wardrobes,Wardrobes,23-07-2019,$0.00M,10137," 1,295 ",59 rue de l'Abbaye,,Reims,Paul,Henriot,Lowes,1,Lowes,23-07-2019,Small,July,7,50,Q3,1,26,26.47.1555,51100,S24_1628,3,Q3,Florida,Shipped,EMEA,49.81,2019,2019,26
US,Lowes,Small,2019,Trolleys,Trolleys,10-07-2020,$0.00M,10141," 1,087 ","Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Lowes,1,Lowes,10-07-2020,Small,July,7,57,Q3,2,20,+358 9 8045 555,FIN-02271,S24_1444,3,Q3,Colorado,Shipped,EMEA,54.33,2019,2019,20
US,Walmart,Small,2020,Sofas & armchairs,Sofas & armchairs,14-01-2020,$0.00M,10141, 891 ,"Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Walmart,1,Walmart,14-01-2020,Small,January,1,35,Q1,6,21,+358 9 8045 555,FIN-02271,S24_2840,1,Q1,Arizona,Shipped,EMEA,42.43,2020,2020,21
US,Walmart,Small,2019,Nursery furniture,Nursery furniture,29-06-2020,$0.01M,10151," 1,209 ",Torikatu 38,,Oulu,Pirkko,Koskitalo,Walmart,1,Walmart,29-06-2020,Small,June,6,35,Q2,4,30,981-443655,90110,S24_2840,2,Q2,Washington,Shipped,EMEA,40.31,2019,2019,30
US,Menards,Small,2019,Children's furniture,Children's furniture,05-12-2020,$0.00M,10153," 2,781 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Menards,1,Menards,05-12-2020,Small,December,12,66,Q4,1,43,(91) 555 94 44,28034,S700_1138,4,Q4,Arizona,Shipped,EMEA,64.67,2019,2019,43
US,IKEA,Small,2019,Trolleys,Trolleys,21-05-2019,$0.01M,10153," 2,000 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,IKEA,1,IKEA,21-05-2019,Small,May,5,99,Q2,3,20,(91) 555 94 44,28034,S700_3962,2,Q2,Texas,Shipped,EMEA,100,2019,2019,20
US,Walmart,Small,2019,Chests of drawers & drawer units,Chests of drawers & drawer units,30-11-2020,$0.01M,10153," 2,712 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Walmart,1,Walmart,30-11-2020,Small,November,11,86,Q4,8,31,(91) 555 94 44,28034,S700_1938,4,Q4,Arizona,Shipped,EMEA,87.48,2019,2019,31
US,Walmart,Small,2020,Bar furniture,Bar furniture,25-01-2019,$0.01M,10153," 2,573 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Walmart,1,Walmart,25-01-2019,Small,January,1,100,Q1,9,29,(91) 555 94 44,28034,S18_3259,1,Q1,New York,Shipped,EMEA,88.74,2020,2020,29
US,Lowes,Small,2021,Chests of drawers & drawer units,Chests of drawers & drawer units,21-08-2020,$0.01M,10153," 1,780 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Lowes,1,Lowes,21-08-2020,Small,August,8,58,Q3,13,31,(91) 555 94 44,28034,S50_1514,3,Q3,Florida,Shipped,EMEA,57.41,2021,2021,31
US,Home Depot,Small,2020,Beds,Beds,22-05-2020,$0.00M,10141," 1,104 ","Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Home Depot,1,Home Depot,22-05-2020,Small,May,5,54,Q2,7,24,+358 9 8045 555,FIN-02271,S32_2509,2,Q2,Colorado,Shipped,EMEA,45.99,2020,2020,24
US,Walmart,Small,2019,Bar furniture,Bar furniture,19-07-2021,$0.00M,10151," 2,618 ",Torikatu 38,,Oulu,Pirkko,Koskitalo,Walmart,1,Walmart,19-07-2021,Small,July,7,54,Q3,5,41,981-443655,90110,S32_2509,3,Q3,Colorado,Shipped,EMEA,63.85,2019,2019,41
US,Menards,Small,2021,Chairs,Chairs,30-10-2020,$0.00M,10144," 1,637 ","Boulevard Tirou, 255",,Charleroi,Pascale,Cartrain,Menards,1,Menards,30-10-2020,Small,October,10,68,Q4,1,20,(071) 23 67 2555,B-6000,S32_4289,4,Q4,California,Shipped,EMEA,81.86,2021,2021,20
US,Menards,Small,2019,Chairs,Chairs,05-04-2019,$0.00M,10153," 1,834 ","C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Menards,1,Menards,05-04-2019,Small,April,4,87,Q2,6,22,(91) 555 94 44,28034,S18_4522,2,Q2,New Jersey,Shipped,EMEA,83.38,2019,2019,22
US,Lowes,Small,2020,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",14-11-2020,$0.01M,10150," 2,000 ","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,Lowes,1,Lowes,14-11-2020,Small,November,11,101,Q4,3,20,+65 221 7555,79903,S700_2824,4,Q4,Texas,Shipped,Japan,100,2020,2020,20
US,Menards,Small,2019,Bookcases & shelving units,Bookcases & shelving units,13-03-2021,$0.00M,10150," 2,851 ","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,Menards,1,Menards,13-03-2021,Small,March,3,64,Q1,4,49,+65 221 7555,79903,S32_3522,1,Q1,Washington,Shipped,Japan,58.18,2019,2019,49
US,Menards,Small,2019,Trolleys,Trolleys,08-07-2021,$0.00M,10150," 1,283 ","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,Menards,1,Menards,08-07-2021,Small,July,7,50,Q3,6,30,+65 221 7555,79903,S18_4668,3,Q3,Georgia,Shipped,Japan,42.76,2019,2019,30
US,IKEA,Small,2021,Beds,Beds,07-03-2020,$0.01M,10135, 717 ,5677 Strong St.,,San Rafael,Valarie,Nelson,IKEA,1,IKEA,07-03-2020,Small,March,3,37,Q1,1,20,4155551450,97562,S24_2972,1,Q1,Washington,Shipped,NA,35.87,2021,2021,20
US,Home Depot,Small,2021,Nursery furniture,Nursery furniture,06-06-2019,$0.01M,10135," 1,786 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Home Depot,1,Home Depot,06-06-2019,Small,June,6,61,Q2,6,27,4155551450,97562,S24_3371,2,Q2,California,Shipped,NA,66.13,2021,2021,27
US,Menards,Small,2019,Chests of drawers & drawer units,Chests of drawers & drawer units,08-08-2019,$0.00M,10135," 2,008 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Menards,1,Menards,08-08-2019,Small,August,8,80,Q3,11,23,4155551450,97562,S24_4620,3,Q3,Washington,Shipped,NA,87.31,2019,2019,23
US,Menards,Small,2021,Chests of drawers & drawer units,Chests of drawers & drawer units,21-08-2021,$0.01M,10147," 1,067 ",7825 Douglas Av.,,Brickhaven,Allen,Nelson,Menards,1,Menards,21-08-2021,Small,August,8,37,Q3,1,25,6175558555,58339,S24_2972,3,Q3,Florida,Shipped,NA,42.67,2021,2021,25
US,Home Depot,Small,2019,TV & media furniture,TV & media furniture,27-04-2019,$0.01M,10147," 2,300 ",7825 Douglas Av.,,Brickhaven,Allen,Nelson,Home Depot,1,Home Depot,27-04-2019,Small,April,4,140,Q2,2,23,6175558555,58339,S24_3856,2,Q2,Georgia,Shipped,NA,100,2019,2019,23
US,IKEA,Small,2021,Tables & desks,Tables & desks,10-06-2020,$0.01M,10147," 2,057 ",7825 Douglas Av.,,Brickhaven,Allen,Nelson,IKEA,1,IKEA,10-06-2020,Small,June,6,61,Q2,6,30,6175558555,58339,S24_3371,2,Q2,Pennsylvania,Shipped,NA,68.58,2021,2021,30
US,Lowes,Small,2019,Bar furniture,Bar furniture,21-01-2021,$0.00M,10147," 2,005 ",7825 Douglas Av.,,Brickhaven,Allen,Nelson,Lowes,1,Lowes,21-01-2021,Small,January,1,80,Q1,11,31,6175558555,58339,S24_4620,1,Q1,Texas,Shipped,NA,64.67,2019,2019,31
US,Walmart,Small,2020,Trolleys,Trolleys,30-06-2020,$0.01M,10135," 2,266 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Walmart,1,Walmart,30-06-2020,Small,June,6,62,Q2,13,45,4155551450,97562,S18_3782,2,Q2,Colorado,Shipped,NA,50.36,2020,2020,45
US,Walmart,Small,2021,Tables & desks,Tables & desks,01-05-2019,$0.00M,10135," 1,328 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Walmart,1,Walmart,01-05-2019,Small,May,5,40,Q2,14,33,4155551450,97562,S32_2206,2,Q2,California,Shipped,NA,40.23,2021,2021,33
US,Lowes,Small,2020,Trolleys,Trolleys,01-05-2019,$0.01M,10135," 1,788 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Lowes,1,Lowes,01-05-2019,Small,May,5,69,Q2,16,29,4155551450,97562,S24_2360,2,Q2,California,Shipped,NA,61.64,2020,2020,29
US,Walmart,Small,2019,Cabinets & cupboards,Cabinets & cupboards,29-06-2019,$0.00M,10135," 2,694 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Walmart,1,Walmart,29-06-2019,Small,June,6,102,Q2,17,30,4155551450,97562,S32_4485,2,Q2,Georgia,Shipped,NA,89.8,2019,2019,30
US,IKEA,Small,2020,Clocks,Clocks,05-07-2020,$0.00M,10145," 1,110 ",78934 Hillside Dr.,,Pasadena,Julie,Young,IKEA,1,IKEA,05-07-2020,Small,July,7,40,Q3,1,31,6265557265,90003,S32_2206,3,Q3,Washington,Shipped,NA,35.8,2020,2020,31
US,Home Depot,Small,2021,TV & media furniture,TV & media furniture,16-11-2020,$0.00M,10145," 1,646 ",78934 Hillside Dr.,,Pasadena,Julie,Young,Home Depot,1,Home Depot,16-11-2020,Small,November,11,69,Q4,3,27,6265557265,90003,S24_2360,4,Q4,New York,Shipped,NA,60.95,2021,2021,27
US,Lowes,Small,2019,Sofas & armchairs,Sofas & armchairs,28-08-2021,$0.00M,10145," 2,000 ",78934 Hillside Dr.,,Pasadena,Julie,Young,Lowes,1,Lowes,28-08-2021,Small,August,8,118,Q3,13,20,6265557265,90003,S700_2834,3,Q3,New Jersey,Shipped,NA,100,2019,2019,20
US,IKEA,Small,2020,Cabinets & cupboards,Cabinets & cupboards,16-06-2021,$0.01M,10145," 2,797 ",78934 Hillside Dr.,,Pasadena,Julie,Young,IKEA,1,IKEA,16-06-2021,Small,June,6,72,Q2,15,33,6265557265,90003,S24_4278,2,Q2,Washington,Shipped,NA,84.77,2020,2020,33
US,Home Depot,Small,2019,Chests of drawers & drawer units,Chests of drawers & drawer units,03-11-2020,$0.00M,10143," 2,688 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Home Depot,1,Home Depot,03-11-2020,Small,November,11,80,Q4,3,28,5085559555,50553,S700_3167,4,Q4,Washington,Shipped,NA,96,2019,2019,28
US,Menards,Small,2019,Nursery furniture,Nursery furniture,11-05-2021,$0.00M,10143," 2,152 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Menards,1,Menards,11-05-2021,Small,May,5,99,Q2,4,26,5085559555,50553,S700_2466,2,Q2,New York,Shipped,NA,82.77,2019,2019,26
US,IKEA,Small,2019,Clocks,Clocks,09-11-2019,$0.00M,10143," 2,920 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,IKEA,1,IKEA,09-11-2019,Small,November,11,74,Q4,5,34,5085559555,50553,S700_4002,4,Q4,California,Shipped,NA,85.87,2019,2019,34
US,Walmart,Small,2019,Chairs,Chairs,31-10-2021,$0.00M,10143," 1,853 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Walmart,1,Walmart,31-10-2021,Small,October,10,68,Q4,6,28,5085559555,50553,S24_3949,4,Q4,Colorado,Shipped,NA,66.19,2019,2019,28
US,Lowes,Small,2019,Cafe furniture,Cafe furniture,23-03-2019,$0.00M,10143," 1,646 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Lowes,1,Lowes,23-03-2019,Small,March,3,68,Q1,8,27,5085559555,50553,S24_2841,1,Q1,Texas,Shipped,NA,60.97,2019,2019,27
US,Walmart,Small,2019,Room dividers,Room dividers,18-11-2021,$0.01M,10143," 1,874 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Walmart,1,Walmart,18-11-2021,Small,November,11,49,Q4,10,37,5085559555,50553,S72_1253,4,Q4,Massachusetts,Shipped,NA,50.65,2019,2019,37
US,Lowes,Small,2019,Bar furniture,Bar furniture,04-06-2020,$0.00M,10142," 2,624 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Lowes,1,Lowes,04-06-2020,Small,June,6,66,Q2,2,41,4155551450,97562,S700_1138,2,Q2,Georgia,Shipped,NA,64,2019,2019,41
US,IKEA,Small,2019,Chests of drawers & drawer units,Chests of drawers & drawer units,26-03-2021,$0.00M,10142," 2,100 ",5677 Strong St.,,San Rafael,Valarie,Nelson,IKEA,1,IKEA,26-03-2021,Small,March,3,100,Q1,3,21,4155551450,97562,S700_3505,1,Q1,Massachusetts,Shipped,NA,100,2019,2019,21
US,IKEA,Small,2021,Sofas & armchairs,Sofas & armchairs,29-12-2019,$0.00M,10142," 1,725 ",5677 Strong St.,,San Rafael,Valarie,Nelson,IKEA,1,IKEA,29-12-2019,Small,December,12,54,Q4,5,39,4155551450,97562,S72_3212,4,Q4,Massachusetts,Shipped,NA,44.23,2021,2021,39
US,Walmart,Small,2019,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",30-10-2020,$0.00M,10143," 2,600 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Walmart,1,Walmart,30-10-2020,Small,October,10,90,Q4,11,26,5085559555,50553,S700_2047,4,Q4,Florida,Shipped,NA,100,2019,2019,26
US,Home Depot,Small,2021,TV & media furniture,TV & media furniture,10-11-2020,$0.01M,10143," 2,644 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Home Depot,1,Home Depot,10-11-2020,Small,November,11,72,Q4,16,31,5085559555,50553,S700_2610,4,Q4,Washington,Shipped,NA,85.29,2021,2021,31
US,Menards,Small,2020,Nursery furniture,Nursery furniture,28-06-2019,$0.00M,10142," 2,152 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Menards,1,Menards,28-06-2019,Small,June,6,100,Q2,10,22,4155551450,97562,S18_3259,2,Q2,New York,Shipped,NA,97.81,2020,2020,22
US,Walmart,Small,2021,Wardrobes,Wardrobes,19-10-2021,$0.01M,10142," 2,091 ",5677 Strong St.,,San Rafael,Valarie,Nelson,Walmart,1,Walmart,19-10-2021,Small,October,10,58,Q4,14,42,4155551450,97562,S50_1514,4,Q4,Massachusetts,Shipped,NA,49.79,2021,2021,42
US,Menards,Small,2020,Chairs,Chairs,05-03-2020,$0.01M,10140," 2,600 ",9408 Furth Circle,,Burlingame,Juri,Hirano,Menards,1,Menards,05-03-2020,Small,March,3,96,Q1,3,26,6505556809,94217,S32_1268,1,Q1,Texas,Shipped,NA,100,2020,2020,26
US,IKEA,Small,2020,TV & media furniture,TV & media furniture,05-12-2021,$0.00M,10140," 1,701 ",9408 Furth Circle,,Burlingame,Juri,Hirano,IKEA,1,IKEA,05-12-2021,Small,December,12,64,Q4,7,28,6505556809,94217,S32_3522,4,Q4,Washington,Shipped,NA,60.76,2020,2020,28
US,Home Depot,Small,2019,Cabinets & cupboards,Cabinets & cupboards,14-10-2021,$0.01M,10140," 1,255 ",9408 Furth Circle,,Burlingame,Juri,Hirano,Home Depot,1,Home Depot,14-10-2021,Small,October,10,50,Q4,9,29,6505556809,94217,S18_4668,4,Q4,Texas,Shipped,NA,43.27,2019,2019,29
US,IKEA,Small,2021,Bar furniture,Bar furniture,18-12-2020,$0.00M,10142," 1,685 ",5677 Strong St.,,San Rafael,Valarie,Nelson,IKEA,1,IKEA,18-12-2020,Small,December,12,87,Q4,7,24,4155551450,97562,S18_4522,4,Q4,Colorado,Shipped,NA,70.22,2021,2021,24
US,Home Depot,Small,2021,Bar furniture,Bar furniture,20-12-2021,$0.01M,10143," 1,246 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Home Depot,1,Home Depot,20-12-2021,Small,December,12,43,Q4,1,34,5085559555,50553,S50_1341,4,Q4,California,Shipped,NA,36.66,2021,2021,34
US,Walmart,Small,2020,Chairs,Chairs,17-10-2021,$0.01M,10143," 2,560 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Walmart,1,Walmart,17-10-2021,Small,October,10,65,Q4,9,33,5085559555,50553,S24_3420,4,Q4,California,Shipped,NA,77.59,2020,2020,33
US,Walmart,Small,2021,"Sideboards, buffets & console tables","Sideboards, buffets & console tables",06-07-2021,$0.00M,10143," 1,852 ",4575 Hillside Dr.,,New Bedford,Wing C,Tam,Walmart,1,Walmart,06-07-2021,Small,July,7,83,Q3,14,23,5085559555,50553,S24_3816,3,Q3,Texas,Shipped,NA,80.51,2021,2021,23
US,Menards,Small,2020,Chests of drawers & drawer units,Chests of drawers & drawer units,01-06-2021,$0.01M,10149," 1,811 ",2793 Furth Circle,,Brisbane,Sue,Taylor,Menards,1,Menards,01-06-2021,Small,June,6,97,Q2,1,20,4155554312,94217,S24_4258,2,Q2,New Jersey,Shipped,NA,90.57,2020,2020,20
US,Walmart,Small,2021,Beds,Beds,17-06-2020,$0.00M,10149," 2,415 ",2793 Furth Circle,,Brisbane,Sue,Taylor,Walmart,1,Walmart,17-06-2020,Small,June,6,44,Q2,6,49,4155554312,94217,S24_2022,2,Q2,Massachusetts,Shipped,NA,49.28,2021,2021,49
US,Home Depot,Small,2019,Clocks,Clocks,10-03-2021,$0.00M,10149," 1,195 ",2793 Furth Circle,,Brisbane,Sue,Taylor,Home Depot,1,Home Depot,10-03-2021,Small,March,3,33,Q1,7,36,4155554312,94217,S24_1937,1,Q1,Texas,Shipped,NA,33.19,2019,2019,36
